index_group,index_name,index_date,last_update_date,high,low,close,pe_ratio,pb_ratio,dividend_yield,
BSE,BSE:SENSEX,11-Sep-2018,04-Dec-24,38043.27,37361.20,37413.13,23.91,3.08,1.20,
BSE,BSE:SENSEX,10-Sep-2018,04-Dec-24,38354.52,37882.83,37922.17,24.39,3.14,1.18,
BSE,BSE:SENSEX,07-Sep-2018,04-Dec-24,38421.56,38067.22,38389.82,24.74,3.18,1.15,
BSE,BSE:SENSEX,06-Sep-2018,04-Dec-24,38320.96,37912.50,38242.81,24.55,3.16,1.16,
BSE,BSE:SENSEX,05-Sep-2018,04-Dec-24,38250.61,37774.42,38018.31,24.35,3.13,1.17,
BSE,BSE:SENSEX,04-Sep-2018,04-Dec-24,38518.56,38098.60,38157.92,24.47,3.15,1.17,
BSE,BSE:SENSEX,31-Aug-2018,04-Dec-24,38838.45,38562.21,38645.07,24.85,3.19,1.15,
BSE,BSE:SENSEX,30-Aug-2018,04-Dec-24,38819.06,38581.83,38690.10,24.82,3.19,1.15,
BSE,BSE:SENSEX,29-Aug-2018,04-Dec-24,38989.65,38679.57,38722.93,24.89,3.20,1.14,
BSE,BSE:SENSEX,28-Aug-2018,04-Dec-24,38938.91,38760.58,38896.63,25.06,3.22,1.14,
BSE,BSE:SENSEX,27-Aug-2018,04-Dec-24,38736.88,38416.73,38694.11,25.07,3.22,1.14,
BSE,BSE:SENSEX,24-Aug-2018,04-Dec-24,38429.50,38172.77,38251.80,24.63,3.16,1.16,
BSE,BSE:SENSEX,23-Aug-2018,04-Dec-24,38487.63,38227.36,38336.76,24.72,3.18,1.15,
BSE,BSE:SENSEX,21-Aug-2018,04-Dec-24,38402.96,38213.87,38285.75,24.85,3.19,1.14,
BSE,BSE:SENSEX,20-Aug-2018,04-Dec-24,38340.69,38050.69,38278.75,24.88,3.20,1.14,
BSE,BSE:SENSEX,17-Aug-2018,04-Dec-24,38022.32,37840.16,37947.88,24.69,3.17,1.16,
BSE,BSE:SENSEX,16-Aug-2018,04-Dec-24,37891.92,37634.13,37663.56,24.26,3.12,1.18,
BSE,BSE:SENSEX,14-Aug-2018,04-Dec-24,37932.40,37689.71,37852.00,24.47,3.11,1.18,
BSE,BSE:SENSEX,13-Aug-2018,04-Dec-24,37799.54,37559.26,37644.90,24.37,3.10,1.18,
BSE,BSE:SENSEX,10-Aug-2018,04-Dec-24,38051.45,37815.75,37869.23,24.23,3.14,1.16,
BSE,BSE:SENSEX,09-Aug-2018,04-Dec-24,38076.23,37939.28,38024.37,24.42,3.16,1.16,
BSE,BSE:SENSEX,08-Aug-2018,04-Dec-24,37931.42,37641.40,37887.56,24.38,3.16,1.16,
BSE,BSE:SENSEX,07-Aug-2018,04-Dec-24,37876.87,37586.88,37665.80,24.11,3.12,1.17,
BSE,BSE:SENSEX,06-Aug-2018,04-Dec-24,37805.25,37643.29,37691.89,24.12,3.12,1.17,
BSE,BSE:SENSEX,03-Aug-2018,04-Dec-24,37582.27,37319.61,37556.16,23.97,3.10,1.18,
BSE,BSE:SENSEX,02-Aug-2018,04-Dec-24,37529.69,37128.99,37165.16,23.84,3.09,1.18,
BSE,BSE:SENSEX,31-Jul-2018,04-Dec-24,37644.59,37298.75,37606.58,23.61,3.13,1.17,
BSE,BSE:SENSEX,30-Jul-2018,04-Dec-24,37533.50,37292.45,37494.40,23.53,3.12,1.17,
BSE,BSE:SENSEX,27-Jul-2018,04-Dec-24,37368.62,37134.88,37336.85,23.47,3.11,1.18,
BSE,BSE:SENSEX,26-Jul-2018,04-Dec-24,37061.62,36852.53,36984.64,23.34,3.08,1.18,
BSE,BSE:SENSEX,25-Jul-2018,04-Dec-24,36947.18,36803.15,36858.23,23.27,3.07,1.19,
BSE,BSE:SENSEX,24-Jul-2018,04-Dec-24,36902.06,36709.72,36825.10,23.10,3.05,1.20,
BSE,BSE:SENSEX,23-Jul-2018,04-Dec-24,36749.69,36491.83,36718.60,23.08,3.05,1.20,
BSE,BSE:SENSEX,20-Jul-2018,04-Dec-24,36567.34,36335.61,36496.37,22.90,3.02,1.21,
BSE,BSE:SENSEX,19-Jul-2018,04-Dec-24,36515.58,36279.33,36351.23,22.73,3.00,1.22,
BSE,BSE:SENSEX,18-Jul-2018,04-Dec-24,36747.87,36320.92,36373.44,22.95,3.03,1.21,
BSE,BSE:SENSEX,17-Jul-2018,04-Dec-24,36549.55,36261.78,36519.96,23.08,3.05,1.20,
BSE,BSE:SENSEX,16-Jul-2018,04-Dec-24,36658.71,36298.94,36323.77,22.86,3.00,1.21,
BSE,BSE:SENSEX,13-Jul-2018,04-Dec-24,36740.07,36501.61,36541.63,23.41,3.03,1.20,
BSE,BSE:SENSEX,12-Jul-2018,04-Dec-24,36699.53,36422.08,36548.41,23.36,3.03,1.20,
BSE,BSE:SENSEX,11-Jul-2018,04-Dec-24,36362.30,36169.70,36265.93,23.14,2.99,1.21,
BSE,BSE:SENSEX,10-Jul-2018,04-Dec-24,36274.33,36019.63,36239.62,23.17,3.00,1.21,
BSE,BSE:SENSEX,09-Jul-2018,04-Dec-24,35977.37,35779.72,35934.72,23.02,2.98,1.22,
BSE,BSE:SENSEX,06-Jul-2018,04-Dec-24,35799.71,35532.21,35657.86,22.71,2.94,1.24,
BSE,BSE:SENSEX,05-Jul-2018,04-Dec-24,35748.26,35517.79,35574.55,22.62,2.93,1.24,
BSE,BSE:SENSEX,04-Jul-2018,04-Dec-24,35667.31,35309.67,35645.40,22.81,2.95,1.23,
BSE,BSE:SENSEX,03-Jul-2018,04-Dec-24,35445.21,35195.63,35378.60,22.57,2.92,1.24,
BSE,BSE:SENSEX,29-Jun-2018,04-Dec-24,35459.05,35099.65,35423.48,22.54,2.91,1.26,
BSE,BSE:SENSEX,28-Jun-2018,04-Dec-24,35282.40,34937.15,35037.64,22.17,2.86,1.28,
BSE,BSE:SENSEX,27-Jun-2018,04-Dec-24,35618.85,35154.21,35217.11,22.39,2.89,1.27,
BSE,BSE:SENSEX,26-Jun-2018,04-Dec-24,35616.64,35338.09,35490.04,22.69,2.93,1.25,
BSE,BSE:SENSEX,25-Jun-2018,04-Dec-24,35806.97,35430.11,35470.35,22.69,2.93,1.25,
BSE,BSE:SENSEX,22-Jun-2018,04-Dec-24,35741.26,35344.49,35689.60,23.04,2.98,1.24,
BSE,BSE:SENSEX,21-Jun-2018,04-Dec-24,35678.69,35396.97,35432.39,22.71,2.94,1.25,
BSE,BSE:SENSEX,20-Jun-2018,04-Dec-24,35571.37,35329.51,35547.33,22.80,2.95,1.25,
BSE,BSE:SENSEX,19-Jun-2018,04-Dec-24,35552.47,35249.06,35286.74,22.63,2.92,1.26,
BSE,BSE:SENSEX,18-Jun-2018,04-Dec-24,35721.55,35518.73,35548.26,22.90,2.96,1.24,
BSE,BSE:SENSEX,15-Jun-2018,04-Dec-24,35675.20,35419.68,35622.14,23.23,2.97,1.15,
BSE,BSE:SENSEX,14-Jun-2018,04-Dec-24,35749.88,35488.55,35599.82,23.33,2.98,1.14,
BSE,BSE:SENSEX,13-Jun-2018,04-Dec-24,35877.41,35715.96,35739.16,23.42,2.99,1.14,
BSE,BSE:SENSEX,12-Jun-2018,04-Dec-24,35743.08,35479.07,35692.52,23.51,3.01,1.13,
BSE,BSE:SENSEX,11-Jun-2018,04-Dec-24,35704.84,35444.49,35483.47,23.37,2.99,1.14,
BSE,BSE:SENSEX,08-Jun-2018,04-Dec-24,35484.94,35260.00,35443.67,22.91,2.94,1.15,
BSE,BSE:SENSEX,07-Jun-2018,04-Dec-24,35628.49,35278.38,35463.08,23.12,2.96,1.14,
BSE,BSE:SENSEX,06-Jun-2018,04-Dec-24,35230.54,34896.37,35178.88,22.92,2.94,1.15,
BSE,BSE:SENSEX,05-Jun-2018,04-Dec-24,35073.12,34784.68,34903.21,22.71,2.91,1.16,
BSE,BSE:SENSEX,04-Jun-2018,04-Dec-24,35555.59,34982.25,35011.89,22.83,2.93,1.15,
BSE,BSE:SENSEX,31-May-2018,04-Dec-24,35416.03,34926.08,35322.38,23.19,3.07,1.14,
BSE,BSE:SENSEX,30-May-2018,04-Dec-24,35017.45,34735.11,34906.11,22.93,3.03,1.15,
BSE,BSE:SENSEX,29-May-2018,04-Dec-24,35234.14,34922.18,34949.24,22.79,3.01,1.16,
BSE,BSE:SENSEX,28-May-2018,04-Dec-24,35240.96,35006.50,35165.48,23.14,3.06,1.14,
BSE,BSE:SENSEX,25-May-2018,04-Dec-24,35017.93,34700.52,34924.87,22.81,3.01,1.16,
BSE,BSE:SENSEX,24-May-2018,04-Dec-24,34741.46,34367.83,34663.11,22.48,2.97,1.18,
BSE,BSE:SENSEX,23-May-2018,04-Dec-24,34668.47,34302.89,34344.91,22.28,2.94,1.19,
BSE,BSE:SENSEX,22-May-2018,04-Dec-24,34754.60,34550.22,34651.24,23.76,3.02,1.17,
BSE,BSE:SENSEX,21-May-2018,04-Dec-24,34973.95,34593.82,34616.13,23.71,3.02,1.18,
BSE,BSE:SENSEX,18-May-2018,04-Dec-24,35163.11,34821.62,34848.30,23.49,3.03,1.18,
BSE,BSE:SENSEX,17-May-2018,04-Dec-24,35510.01,35087.82,35149.12,23.82,3.07,1.16,
BSE,BSE:SENSEX,16-May-2018,04-Dec-24,35543.89,35241.63,35387.88,23.91,3.08,1.16,
BSE,BSE:SENSEX,15-May-2018,04-Dec-24,35993.53,35497.92,35543.94,24.02,3.10,1.15,
BSE,BSE:SENSEX,14-May-2018,04-Dec-24,35642.72,35456.56,35556.71,24.17,3.12,1.14,
BSE,BSE:SENSEX,11-May-2018,04-Dec-24,35596.15,35262.06,35535.79,23.62,3.10,1.14,
BSE,BSE:SENSEX,10-May-2018,04-Dec-24,35500.76,35203.85,35246.27,23.45,3.08,1.15,
BSE,BSE:SENSEX,09-May-2018,04-Dec-24,35404.83,35134.20,35319.35,23.47,3.08,1.15,
BSE,BSE:SENSEX,08-May-2018,04-Dec-24,35388.87,35136.01,35216.32,23.48,3.08,1.15,
BSE,BSE:SENSEX,07-May-2018,04-Dec-24,35259.81,34977.74,35208.14,23.46,3.08,1.15,
BSE,BSE:SENSEX,04-May-2018,04-Dec-24,35206.55,34847.61,34915.38,23.50,3.17,1.16,
BSE,BSE:SENSEX,03-May-2018,04-Dec-24,35257.31,35020.08,35103.14,23.74,3.20,1.15,
BSE,BSE:SENSEX,30-Apr-2018,04-Dec-24,35213.30,35004.00,35160.36,23.83,3.21,1.12,
BSE,BSE:SENSEX,27-Apr-2018,04-Dec-24,35065.37,34744.73,34969.70,23.71,3.15,1.13,
BSE,BSE:SENSEX,26-Apr-2018,04-Dec-24,34747.97,34505.62,34713.60,23.53,3.13,1.14,
BSE,BSE:SENSEX,25-Apr-2018,04-Dec-24,34631.27,34400.56,34501.27,23.40,3.11,1.15,
BSE,BSE:SENSEX,24-Apr-2018,04-Dec-24,34706.71,34465.49,34616.64,23.62,3.14,1.14,
BSE,BSE:SENSEX,23-Apr-2018,04-Dec-24,34663.95,34259.27,34450.77,23.48,3.12,1.14,
BSE,BSE:SENSEX,20-Apr-2018,04-Dec-24,34487.33,34311.29,34415.58,23.59,3.13,1.14,
BSE,BSE:SENSEX,19-Apr-2018,04-Dec-24,34478.82,34358.91,34427.29,23.68,3.15,1.14,
BSE,BSE:SENSEX,18-Apr-2018,04-Dec-24,34591.81,34270.04,34331.68,23.55,3.13,1.14,
BSE,BSE:SENSEX,17-Apr-2018,04-Dec-24,34434.14,34229.83,34395.06,23.60,3.13,1.14,
BSE,BSE:SENSEX,16-Apr-2018,04-Dec-24,34341.46,33899.34,34305.43,23.62,3.14,1.14,
BSE,BSE:SENSEX,13-Apr-2018,04-Dec-24,34313.14,34103.53,34192.65,23.53,3.12,1.14,
BSE,BSE:SENSEX,12-Apr-2018,04-Dec-24,34177.44,33924.88,34101.13,23.44,3.11,1.15,
BSE,BSE:SENSEX,11-Apr-2018,04-Dec-24,33981.54,33750.74,33940.44,23.37,3.10,1.15,
BSE,BSE:SENSEX,10-Apr-2018,04-Dec-24,33949.98,33813.30,33880.25,23.41,3.11,1.15,
BSE,BSE:SENSEX,09-Apr-2018,04-Dec-24,33846.50,33578.91,33788.54,23.35,3.10,1.15,
BSE,BSE:SENSEX,06-Apr-2018,04-Dec-24,33697.51,33501.37,33626.97,23.24,3.09,1.15,
BSE,BSE:SENSEX,05-Apr-2018,04-Dec-24,33637.46,33267.86,33596.80,23.23,3.08,1.15,
BSE,BSE:SENSEX,04-Apr-2018,04-Dec-24,33505.53,32972.56,33019.07,22.78,3.02,1.18,
BSE,BSE:SENSEX,03-Apr-2018,04-Dec-24,33402.94,33153.83,33370.63,23.04,3.06,1.16,
BSE,BSE:SENSEX,28-Mar-2018,04-Dec-24,33104.11,32917.66,32968.68,22.66,3.01,1.18,
BSE,BSE:SENSEX,27-Mar-2018,04-Dec-24,33371.04,33077.13,33174.39,22.93,3.04,1.17,
BSE,BSE:SENSEX,26-Mar-2018,04-Dec-24,33115.41,32515.17,33066.41,22.87,3.04,1.17,
BSE,BSE:SENSEX,23-Mar-2018,04-Dec-24,32720.03,32483.84,32596.54,22.50,2.99,1.20,
BSE,BSE:SENSEX,22-Mar-2018,04-Dec-24,33281.77,32963.31,33006.27,22.76,3.02,1.19,
BSE,BSE:SENSEX,21-Mar-2018,04-Dec-24,33354.93,33070.53,33136.18,22.80,3.03,1.19,
BSE,BSE:SENSEX,20-Mar-2018,04-Dec-24,33102.74,32810.86,32996.76,22.72,3.02,1.19,
BSE,BSE:SENSEX,19-Mar-2018,04-Dec-24,33275.79,32856.54,32923.12,22.71,3.01,1.19,
BSE,BSE:SENSEX,16-Mar-2018,04-Dec-24,33691.32,33119.92,33176.00,22.93,3.04,1.18,
BSE,BSE:SENSEX,15-Mar-2018,04-Dec-24,33866.28,33637.28,33685.54,23.30,3.09,1.16,
BSE,BSE:SENSEX,14-Mar-2018,04-Dec-24,33875.15,33580.69,33835.74,23.40,3.11,1.16,
BSE,BSE:SENSEX,13-Mar-2018,04-Dec-24,34077.32,33722.96,33856.78,23.39,3.11,1.16,
BSE,BSE:SENSEX,12-Mar-2018,04-Dec-24,33962.48,33468.16,33917.94,23.42,3.11,1.16,
BSE,BSE:SENSEX,09-Mar-2018,04-Dec-24,33519.49,33256.42,33307.14,22.91,3.04,1.18,
BSE,BSE:SENSEX,08-Mar-2018,04-Dec-24,33439.97,33037.48,33351.57,23.07,3.06,1.18,
BSE,BSE:SENSEX,07-Mar-2018,04-Dec-24,33331.21,32991.14,33033.09,22.89,3.04,1.19,
BSE,BSE:SENSEX,06-Mar-2018,04-Dec-24,34060.13,33209.76,33317.20,23.06,3.06,1.18,
BSE,BSE:SENSEX,05-Mar-2018,04-Dec-24,34034.28,33653.41,33746.78,23.34,3.10,1.16,
BSE,BSE:SENSEX,28-Feb-2018,04-Dec-24,34302.74,34076.45,34184.04,23.69,3.16,1.16,
BSE,BSE:SENSEX,27-Feb-2018,04-Dec-24,34610.79,34314.87,34346.39,23.95,3.19,1.15,
BSE,BSE:SENSEX,26-Feb-2018,04-Dec-24,34483.39,34225.72,34445.75,24.06,3.21,1.14,
BSE,BSE:SENSEX,23-Feb-2018,04-Dec-24,34167.60,33832.00,34142.15,23.66,3.15,1.16,
BSE,BSE:SENSEX,22-Feb-2018,04-Dec-24,33868.74,33691.42,33819.50,23.34,3.11,1.18,
BSE,BSE:SENSEX,21-Feb-2018,04-Dec-24,33911.36,33702.50,33844.86,23.44,3.12,1.17,
BSE,BSE:SENSEX,20-Feb-2018,04-Dec-24,33960.95,33657.89,33703.59,23.34,3.11,1.18,
BSE,BSE:SENSEX,19-Feb-2018,04-Dec-24,34122.96,33554.37,33774.66,23.60,3.14,1.16,
BSE,BSE:SENSEX,16-Feb-2018,04-Dec-24,34508.24,33957.33,34010.76,24.19,3.17,1.15,
BSE,BSE:SENSEX,15-Feb-2018,04-Dec-24,34535.08,34186.01,34297.47,24.45,3.21,1.14,
BSE,BSE:SENSEX,14-Feb-2018,04-Dec-24,34473.43,34028.68,34155.95,24.27,3.18,1.15,
BSE,BSE:SENSEX,12-Feb-2018,04-Dec-24,34351.34,34115.12,34300.47,24.15,3.19,1.15,
BSE,BSE:SENSEX,09-Feb-2018,04-Dec-24,34070.73,33849.65,34005.76,23.88,3.14,1.16,
BSE,BSE:SENSEX,08-Feb-2018,04-Dec-24,34634.35,34108.76,34413.16,24.21,3.18,1.15,
BSE,BSE:SENSEX,07-Feb-2018,04-Dec-24,34666.33,34008.42,34082.71,23.94,3.14,1.16,
BSE,BSE:SENSEX,06-Feb-2018,04-Dec-24,34521.01,33482.81,34195.94,24.09,3.16,1.14,
BSE,BSE:SENSEX,05-Feb-2018,04-Dec-24,34874.17,34520.80,34757.16,24.51,3.22,1.12,
BSE,BSE:SENSEX,02-Feb-2018,04-Dec-24,35738.13,35006.41,35066.75,24.53,3.23,1.12,
BSE,BSE:SENSEX,31-Jan-2018,04-Dec-24,36050.69,35818.41,35965.02,25.42,3.33,1.09,
BSE,BSE:SENSEX,30-Jan-2018,04-Dec-24,36291.82,35993.41,36033.73,26.15,3.33,1.08,
BSE,BSE:SENSEX,29-Jan-2018,04-Dec-24,36443.98,36093.36,36283.25,26.38,3.36,1.07,
BSE,BSE:SENSEX,25-Jan-2018,04-Dec-24,36247.02,35823.35,36050.44,26.24,3.35,1.08,
BSE,BSE:SENSEX,24-Jan-2018,04-Dec-24,36268.19,36036.51,36161.64,26.34,3.35,1.07,
BSE,BSE:SENSEX,23-Jan-2018,04-Dec-24,36170.83,35863.98,36139.98,26.24,3.34,1.06,
BSE,BSE:SENSEX,22-Jan-2018,04-Dec-24,35827.70,35544.68,35798.01,26.03,3.31,1.07,
BSE,BSE:SENSEX,19-Jan-2018,04-Dec-24,35542.17,35221.16,35511.58,26.06,3.29,1.08,
BSE,BSE:SENSEX,18-Jan-2018,04-Dec-24,35507.36,35166.44,35260.29,25.90,3.27,1.09,
BSE,BSE:SENSEX,17-Jan-2018,04-Dec-24,35118.61,34700.82,35081.82,25.80,3.20,1.10,
BSE,BSE:SENSEX,16-Jan-2018,04-Dec-24,34936.03,34735.55,34771.05,25.55,3.17,1.11,
BSE,BSE:SENSEX,15-Jan-2018,04-Dec-24,34963.69,34687.21,34843.51,25.84,3.20,1.10,
BSE,BSE:SENSEX,12-Jan-2018,04-Dec-24,34638.42,34342.16,34592.39,25.66,3.18,1.11,
BSE,BSE:SENSEX,11-Jan-2018,04-Dec-24,34558.88,34400.61,34503.49,25.50,3.16,1.11,
BSE,BSE:SENSEX,10-Jan-2018,04-Dec-24,34565.63,34311.63,34433.07,25.40,3.15,1.12,
BSE,BSE:SENSEX,09-Jan-2018,04-Dec-24,34488.03,34343.41,34443.19,25.37,3.15,1.12,
BSE,BSE:SENSEX,08-Jan-2018,04-Dec-24,34385.67,34216.33,34352.79,25.37,3.15,1.12,
BSE,BSE:SENSEX,05-Jan-2018,04-Dec-24,34188.85,34020.84,34153.85,25.40,3.15,1.12,
BSE,BSE:SENSEX,04-Jan-2018,04-Dec-24,33995.40,33802.13,33969.64,25.25,3.13,1.12,
BSE,BSE:SENSEX,03-Jan-2018,04-Dec-24,33998.37,33765.43,33793.38,25.08,3.11,1.13,
BSE,BSE:SENSEX,02-Jan-2018,04-Dec-24,33964.14,33703.37,33812.26,25.07,3.11,1.13,
BSE,BSE:SENSEX,29-Dec-2017,04-Dec-24,34086.05,33889.39,34056.83,25.22,3.13,1.12,
BSE,BSE:SENSEX,28-Dec-2017,04-Dec-24,34023.65,33752.03,33848.03,24.95,3.09,1.14,
BSE,BSE:SENSEX,27-Dec-2017,04-Dec-24,34137.97,33839.51,33911.81,24.99,3.10,1.13,
BSE,BSE:SENSEX,26-Dec-2017,04-Dec-24,34061.88,33889.75,34010.61,25.09,3.11,1.13,
BSE,BSE:SENSEX,22-Dec-2017,04-Dec-24,33964.28,33767.73,33940.30,25.03,3.10,1.13,
BSE,BSE:SENSEX,21-Dec-2017,04-Dec-24,33860.99,33707.80,33756.28,24.91,3.09,1.14,
BSE,BSE:SENSEX,20-Dec-2017,04-Dec-24,33956.31,33754.94,33777.38,24.97,3.10,1.14,
BSE,BSE:SENSEX,19-Dec-2017,04-Dec-24,33862.07,33666.62,33836.74,25.01,3.10,1.13,
BSE,BSE:SENSEX,18-Dec-2017,04-Dec-24,33801.90,32595.63,33601.68,24.75,3.07,1.15,
BSE,BSE:SENSEX,15-Dec-2017,04-Dec-24,33621.96,33405.82,33462.97,24.80,3.05,1.16,
BSE,BSE:SENSEX,14-Dec-2017,04-Dec-24,33321.52,32886.93,33246.70,24.60,3.03,1.17,
BSE,BSE:SENSEX,13-Dec-2017,04-Dec-24,33404.26,32988.82,33053.04,24.36,3.00,1.18,
BSE,BSE:SENSEX,12-Dec-2017,04-Dec-24,33458.41,33179.75,33227.99,24.52,3.02,1.17,
BSE,BSE:SENSEX,11-Dec-2017,04-Dec-24,33535.97,33313.17,33455.79,24.73,3.04,1.16,
BSE,BSE:SENSEX,08-Dec-2017,04-Dec-24,33285.68,33034.20,33250.30,24.57,3.02,1.17,
BSE,BSE:SENSEX,07-Dec-2017,04-Dec-24,32992.45,32598.12,32949.21,24.24,2.98,1.19,
BSE,BSE:SENSEX,06-Dec-2017,04-Dec-24,32804.75,32565.16,32597.18,24.00,2.95,1.20,
BSE,BSE:SENSEX,05-Dec-2017,04-Dec-24,32893.05,32682.52,32802.44,24.22,2.98,1.19,
BSE,BSE:SENSEX,04-Dec-2017,04-Dec-24,33008.47,32785.76,32869.72,24.29,2.99,1.18,
BSE,BSE:SENSEX,30-Nov-2017,04-Dec-24,33576.20,33108.72,33149.35,24.39,3.00,1.18,
BSE,BSE:SENSEX,29-Nov-2017,04-Dec-24,33728.81,33553.12,33602.76,24.83,3.06,1.16,
BSE,BSE:SENSEX,28-Nov-2017,04-Dec-24,33770.15,33576.65,33618.59,24.85,3.06,1.16,
BSE,BSE:SENSEX,27-Nov-2017,04-Dec-24,33745.17,33540.46,33724.44,24.89,3.06,1.15,
BSE,BSE:SENSEX,24-Nov-2017,04-Dec-24,33738.53,33639.98,33679.24,24.85,3.06,1.16,
BSE,BSE:SENSEX,23-Nov-2017,04-Dec-24,33670.19,33468.30,33588.08,24.80,3.05,1.16,
BSE,BSE:SENSEX,22-Nov-2017,04-Dec-24,33654.53,33465.23,33561.55,24.82,3.06,1.16,
BSE,BSE:SENSEX,21-Nov-2017,04-Dec-24,33625.05,33437.61,33478.35,24.69,3.04,1.16,
BSE,BSE:SENSEX,20-Nov-2017,04-Dec-24,33449.53,33288.21,33359.90,24.57,3.03,1.17,
BSE,BSE:SENSEX,17-Nov-2017,04-Dec-24,33520.82,33278.91,33342.80,24.70,3.04,1.16,
BSE,BSE:SENSEX,16-Nov-2017,04-Dec-24,33165.15,32829.82,33106.82,24.48,3.02,1.17,
BSE,BSE:SENSEX,15-Nov-2017,04-Dec-24,32944.94,32683.59,32760.44,24.12,2.99,1.19,
BSE,BSE:SENSEX,14-Nov-2017,04-Dec-24,33126.55,32907.11,32941.87,24.10,2.98,1.19,
BSE,BSE:SENSEX,13-Nov-2017,04-Dec-24,33417.30,32999.98,33033.56,24.17,2.99,1.19,
BSE,BSE:SENSEX,10-Nov-2017,04-Dec-24,33380.42,33108.09,33314.56,24.45,3.08,1.17,
BSE,BSE:SENSEX,09-Nov-2017,04-Dec-24,33463.80,33111.54,33250.93,24.52,3.09,1.17,
BSE,BSE:SENSEX,08-Nov-2017,04-Dec-24,33484.70,33157.68,33218.81,24.31,3.06,1.18,
BSE,BSE:SENSEX,07-Nov-2017,04-Dec-24,33865.95,33341.82,33370.76,24.44,3.08,1.18,
BSE,BSE:SENSEX,06-Nov-2017,04-Dec-24,33848.42,33582.38,33731.19,24.86,3.13,1.16,
BSE,BSE:SENSEX,03-Nov-2017,04-Dec-24,33733.71,33531.94,33685.56,24.92,3.14,1.15,
BSE,BSE:SENSEX,02-Nov-2017,04-Dec-24,33657.57,33527.00,33573.22,24.82,3.13,1.15,
BSE,BSE:SENSEX,31-Oct-2017,04-Dec-24,33294.30,33164.28,33213.13,24.76,3.11,1.17,
BSE,BSE:SENSEX,30-Oct-2017,04-Dec-24,33340.17,33206.93,33266.16,24.77,3.11,1.17,
BSE,BSE:SENSEX,27-Oct-2017,04-Dec-24,33286.51,33109.41,33157.22,24.52,3.09,1.17,
BSE,BSE:SENSEX,26-Oct-2017,04-Dec-24,33196.17,32835.06,33147.13,24.79,3.14,1.17,
BSE,BSE:SENSEX,25-Oct-2017,04-Dec-24,33117.33,32804.60,33042.50,24.55,3.11,1.18,
BSE,BSE:SENSEX,24-Oct-2017,04-Dec-24,32670.37,32502.08,32607.34,24.27,3.07,1.19,
BSE,BSE:SENSEX,23-Oct-2017,04-Dec-24,32614.89,32312.74,32506.72,24.19,3.06,1.19,
BSE,BSE:SENSEX,19-Oct-2017,04-Dec-24,32663.06,32319.37,32389.96,24.01,3.04,1.20,
BSE,BSE:SENSEX,18-Oct-2017,04-Dec-24,32670.32,32462.85,32584.35,24.12,3.06,1.20,
BSE,BSE:SENSEX,17-Oct-2017,04-Dec-24,32699.86,32556.74,32609.16,24.27,3.08,1.19,
BSE,BSE:SENSEX,16-Oct-2017,04-Dec-24,32687.32,32445.43,32633.64,24.50,3.11,1.19,
BSE,BSE:SENSEX,13-Oct-2017,04-Dec-24,32508.59,32247.74,32432.69,24.33,3.10,1.19,
BSE,BSE:SENSEX,12-Oct-2017,04-Dec-24,32209.03,31813.67,32182.22,24.08,3.07,1.20,
BSE,BSE:SENSEX,11-Oct-2017,04-Dec-24,32098.46,31769.40,31833.99,23.83,3.03,1.22,
BSE,BSE:SENSEX,10-Oct-2017,04-Dec-24,31994.77,31896.90,31924.41,23.88,3.04,1.21,
BSE,BSE:SENSEX,09-Oct-2017,04-Dec-24,31935.63,31781.75,31846.89,23.79,3.03,1.22,
BSE,BSE:SENSEX,06-Oct-2017,04-Dec-24,31844.28,31632.81,31814.22,23.73,3.02,1.22,
BSE,BSE:SENSEX,05-Oct-2017,04-Dec-24,31772.41,31562.25,31592.03,23.67,3.01,1.22,
BSE,BSE:SENSEX,04-Oct-2017,04-Dec-24,31752.16,31457.78,31671.71,23.65,3.01,1.22,
BSE,BSE:SENSEX,29-Sep-2017,04-Dec-24,31523.87,31243.71,31283.72,23.41,2.98,1.23,
BSE,BSE:SENSEX,28-Sep-2017,04-Dec-24,31340.91,31081.83,31282.48,23.30,2.97,1.24,
BSE,BSE:SENSEX,27-Sep-2017,04-Dec-24,31797.46,31100.80,31159.81,23.08,2.94,1.26,
BSE,BSE:SENSEX,26-Sep-2017,04-Dec-24,31693.59,31455.65,31599.76,23.41,2.98,1.24,
BSE,BSE:SENSEX,25-Sep-2017,04-Dec-24,32016.52,31474.56,31626.63,23.54,2.99,1.23,
BSE,BSE:SENSEX,22-Sep-2017,04-Dec-24,32342.81,31886.09,31922.44,23.68,3.01,1.22,
BSE,BSE:SENSEX,21-Sep-2017,04-Dec-24,32462.61,32164.42,32370.04,24.02,3.06,1.21,
BSE,BSE:SENSEX,20-Sep-2017,04-Dec-24,32499.88,32383.82,32400.51,24.17,3.07,1.20,
BSE,BSE:SENSEX,19-Sep-2017,04-Dec-24,32524.11,32358.63,32402.37,24.15,3.07,1.20,
BSE,BSE:SENSEX,18-Sep-2017,04-Dec-24,32508.06,32361.25,32423.76,24.25,3.08,1.20,
BSE,BSE:SENSEX,15-Sep-2017,04-Dec-24,32356.11,32138.38,32272.61,24.13,3.09,1.20,
BSE,BSE:SENSEX,14-Sep-2017,04-Dec-24,32328.61,32186.84,32241.93,24.06,3.08,1.20,
BSE,BSE:SENSEX,13-Sep-2017,04-Dec-24,32348.30,32126.77,32186.41,24.16,3.08,1.20,
